species	1	2	3	4	5	mean	rank	sd
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	0.0041820004081527	0.00208768265414364	0.00338464875633592	0.00488168376676721	0.00773099994126921	0.00445340310533373	11	0.00210586050580339
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_somerae	0.00642979917789637	0.00269430170076041	0.00303606689627298	0.00611155405423705	0.0024164467649769	0.00413763371882874	12	0.0019627484104775
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	0.00392899934334779	0.00196758115702533	0.00545455243162311	0.00545888460140996	0.0037460942950566	0.00411122236569256	13	0.00144762309812904
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.00796235984222448	0.00275902108105287	0.00345225711874436	0.00368556733818569	0.00221150317915947	0.00401414171187338	14	0.00228237460210903
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_5	0.00682126221083435	-0.00183580497228331	-0.000269323116180854	0.00324919040677817	0.0090933285531561	0.00341173061646089	15	0.00461027836645431
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	0.0033514956960881	0.00291286748851074	0.0020835230694788	0.00347208228224253	0.00340969001866555	0.00304593171099714	16	0.000581212148300928
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	0.00333529568534918	0.00557800020351498	0.00214966677247089	0.00106930012901048	0.00274510353344755	0.00297547326475862	17	0.00167862601854679
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_jensenii	0.00359013867680937	0.00448266901585031	0.00192619596324069	0	0.00426585460566499	0.00285297165231307	18	0.00188374144890925
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Gammapapillomavirus.s__Gammapapillomavirus_19	0.00491983975260991	0.00393645667857459	0.0030060982758511	0.00065078221618545	0.00145885546432131	0.00279440647750847	19	0.00174966998093262
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sphaerophysae	0.00444291760948691	0.000465016653046425	0.00406906970282186	0.00299530628527265	0.00157855630921833	0.00271017331196923	20	0.00167716937711562
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_iners	0.00162691538355343	0.00470031227522656	0.00256690991074998	0.0013296071403093	0.00246416371269072	0.002537581684506	21	0.00132024330736767
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_crispatus	0.00353454960161072	0.00379272340117974	0.000719621892072141	0.00136913524389679	0.0030219244932078	0.00248759092639344	22	0.00136580225737541
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	0.0025862853583374	0.0010202014437934	0.00350797667403385	0.00066402514867514	0.00429828114446255	0.00241535395386047	23	0.00156381423681031
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_morbillorum	0.00254410138661219	-3.52030311962106e-05	0.00150490621900309	0.00324850073829882	0.00418785779670173	0.00229003262188393	24	0.00162850366689964
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	0.00141422425483083	0.00300900902355901	0.00284210196118919	0.0021335380615153	0.00142266696428211	0.00216430805307529	25	0.000756063541107527
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Gammapapillomavirus.s__Gammapapillomavirus_9	0.00154381957924018	0.000955614029662355	0.00350323195214746	0.00353833367654123	0.000568108181213424	0.00202182148376093	26	0.00141182087466868
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella.s__Tsukamurella_tyrosinosolvens	0.00347484146889432	0.000295211878992629	0.00230041594242329	0.00110336895749903	0.00286607878291629	0.00200798340614511	27	0.00129667176311953
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	0.00126519617001259	0.00255562270578206	0.00102235057557876	0.00212093793687994	0.00182965835409309	0.00175875314846929	28	0.000623917803251274
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	0.00379018794674387	0.000692723233759829	0.00149650637680386	0.00279885373956527	-3.55075612342344e-05	0.00174855274712772	29	0.00155181997836344
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica	0.0018150604790052	0.000757745665115981	0.00243938931460081	0.00164179977195228	0.00191739786872569	0.00171427861987999	30	0.000611843200690622
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	0.00140679676115517	6.78256179334433e-05	0.00421748293262322	0.00159870366521149	0.0011689533780178	0.00169195247098822	31	0.00153130902476745
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	0.00115250499090699	0.00111090492266296	0.00411677837279458	0.000524413484448455	0.00144451652873599	0.00166982365990979	32	0.00140804153884586
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.000986379015284225	0.000382950616610525	0.00144040459300048	0.0031317021037533	0.00234427146588488	0.00165714155890668	33	0.00109166571912249
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	0.00082437328150401	0.0016401037647327	0.000944562809490925	0.00121693835030602	0.00322147027903802	0.00156948969701434	34	0.000975198791198692
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_doosanense	0.000581412067062268	0	0.00210466373688958	0.00118355967069954	0.00326632160728178	0.00142719141638663	35	0.00128966498347123
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	0.00248631958673427	0.0010658053914985	0.000798457288422299	0.00198092035161144	0.000766471002616114	0.00141959472417652	36	0.000773068171976292
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	0.000376219901105672	0.00181848094697273	0.000521823792466242	0.00269084263796607	0.00167354664377164	0.00141618278445647	37	0.000966208894998355
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_4	0.00187151972966737	9.00473018137509e-05	0.00241426962845332	0.00222039997576298	0.000340363863203263	0.00138732009978014	38	0.00109111534328908
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Murine_osteosarcoma_virus	0.00117371249887444	0.000920199723474637	0.001834632124793	0.00017454044449656	0.00275429576440536	0.0013714761112088	39	0.000974951216846728
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia.s__Finegoldia_magna	0.000821156773320387	0.000873637050134087	0.00140247418382967	0.00168350437016323	0.00188826621923696	0.00133380771933687	40	0.000476706171635817
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_rhizophila	0.00100621587554192	0.000785853616868719	0.00157502030392564	0.00138275986558085	0.00191612298398521	0.00133319452918047	41	0.000449232435814181
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_segnis	0.000550596784789552	2.98326268527187e-05	0.0040182947208853	0.000974215219970727	0.000883871913851331	0.00129136225326993	42	0.00156867633516336
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	0.00121782430542435	0.000614613502769115	0.0013248749225507	0.00170117173917485	0.00136379901008788	0.00124445669600138	43	0.000395825100910322
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius	0.000494833340914203	0.00156915506247535	0.00157149758997554	0.00181724964092163	0.000286355506766368	0.00114781822821062	44	0.000702437653691356
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_kristinae	0.00165271890053004	0	-5.91785782052257e-06	0.00198102583722748	0.00176553945417743	0.00107867326682289	45	0.000994412846160815
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	0.00167618990044056	0.000979676336797107	0.00259273021334787	-0.00131098017444011	0.00124059214554481	0.00103564168433805	46	0.0014479811518193
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	0.0008581414152187	0.00202947167660624	0.000551084010425315	0.00198340357667386	-0.000259074920515091	0.00103260515168181	47	0.000978327415440569
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_haemolyticus	-0.00076340153041651	7.49512609191718e-05	0.00430031348157838	0.000197979602984933	0.00119559187523629	0.00100108693806045	48	0.00197096779499015
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_aeria	0.000529446373781466	0.000767220899490754	0.0020671838082553	0.000405049644016389	0.00115917809376092	0.000985615763860966	49	0.000669469410383227
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	0.000252858443218639	0.000304384920029899	0.00100195694534098	0.00255368405811562	0.000665977888670267	0.000955772451075082	50	0.000943110441288139
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_elongata	0.000143441506382858	0.000525866297903011	0.000759818950470765	0.00128657205255766	0.0019932672301685	0.000941793207496558	51	0.000719017617199128
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	0.000502284667430845	-0.000163681132525922	0.00247784756978421	0.000621082083145947	0.00116891246637318	0.000921289130841653	52	0.000990838152068656
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_sp_MD27	0.000734633478621601	0.000519424387980794	0.000409213387840656	0.00147475182940517	0.00137693940748625	0.000902992498266894	53	0.000492651365095026
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	0.000598510609352086	0.000381495883577752	0.000682330132661548	0.000752215310551103	0.00199224476407505	0.000881359340043508	54	0.000636440121031431
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_parvus	0.00156327366021367	0.000601530253807654	0.000492334980685469	0.00100455047658838	0.000569482862670234	0.000846234446793082	55	0.000447472237229132
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	0.000158594650961896	0.000866294881881946	0.00194353890638479	0.000532899339759762	0.00048921653359088	0.000798108862515856	56	0.000687638769130145
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter.s__Psychrobacter_sp_1501_2011	0.000731221446946569	0.00143085774207424	0.000325638214207384	0.0011613757776719	0.000240536941820614	0.000777926024544142	57	0.000516934751228037
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_aloeverae	0.00111101388608033	0.000459999589241773	0.000407332168828413	0.000536106849880113	0.00136993103568955	0.000776876705944035	58	0.000435403688767652
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Dolosigranulum.s__Dolosigranulum_pigrum	0.000518573921579733	0.0005781391278757	0.000518173002699983	0.000877126132809789	0.00113527796808295	0.000725458030609632	59	0.000273142165750257
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_junii	0.00345388557057484	-0.000430189892363517	0.000129892952646199	-0.000356939128730711	0.00077674016355007	0.000714677933135376	60	0.0016053168799338
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.s__Rhodococcus_erythropolis	0.000908827915393154	-0.000189971536042147	0.000288464672458733	0.00107637368194427	0.00147987271111246	0.000712713488973294	61	0.00066220657445694
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_haemolyticus	0.00073742194240729	6.08297282540899e-05	0.000306106358180814	0.00134012520807558	0.00100651451757189	0.000690199550897934	62	0.000516798419745549
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_kroppenstedtii	0.000598479010267059	0.000163691814972488	-0.000464749758300172	-7.07731922578403e-06	0.00311722851605574	0.000681514452753865	63	0.001413843912624
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	0.000647335709092291	0.000564109757788478	0.000298211039381727	0.000849259946008713	0.00101587859441527	0.000674959009337296	64	0.000274589063950695
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	0.000705507412874042	9.35237623121734e-05	0.000803645853516569	0.000766264657734087	0.000951780379120818	0.000664144413111538	65	0.000331640795909891
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	0.000118563044421252	0.0014177078037282	0.000989391811057757	0.000414623960371871	0.000360682445181242	0.000660193812952065	66	0.00053046542524416
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	1.17824734014984e-05	0.000359485135483872	0.000978738025507339	0.00123479710485983	0.000664691942143219	0.000649898936279152	67	0.000485281527343613
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	0.000312395030592764	0.000204489701882357	0.000608727852125137	0.000893120548168152	0.00114274160619212	0.000632294947792107	68	0.000391948490982391
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Polyomaviridae.g__Betapolyomavirus.s__Macaca_mulatta_polyomavirus_1	0.000260106583489392	0.00069736476812985	0.00105721506471693	0.000145763659401335	0.000957335982412363	0.000623557211629974	69	0.000407829006573992
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Chryseobacterium.s__Chryseobacterium_haifense	0.000726991115886274	0.000727662940250353	0.000303319372948592	0.000715881245302804	0.000492171022451942	0.000593205139367993	70	0.000190570633264919
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_intermedia	0.00102216320739497	0.00038442105589403	0.00163644859741774	-0.000125363007380958	2.850577031802e-05	0.000589235124728761	71	0.000733331351478917
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Bacillus_phage_phi105	0.00102185171301116	0.0017660511434756	0.000306887623189537	-0.000263402581748183	7.23912696562112e-05	0.000580755833516864	72	0.000813254619291667
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Microbacterium_phage_Min1	0.00071296377536239	0.000514212286907828	0.000511500569829618	0.000611315170559198	0.000534586335563514	0.00057691562764451	73	8.61612365666109e-05
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	0.000748846394974196	3.55369633501399e-05	0.000975771814859771	0.000333054900326864	0.000786102385313667	0.000575862491764928	74	0.000382413033716082
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0.000333514327732113	0.000912701185850166	0.000989617461918555	7.22106232855457e-05	0.000549311326768309	0.000571470985110938	75	0.000386542318544149
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Cronobacter_phage_ENT47670	0.000463862628594889	0.00111315760468662	0.000566375353846557	0	0.000697618862043542	0.000568202889834322	76	0.000402327257690174
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Retroviridae_unclassified.s__Human_endogenous_retrovirus_K	0.00212606111043969	-0.00031404499578525	0.00225792920539479	-0.00162500504581091	0.000152103096170765	0.000519408674081817	77	0.00166071176747314
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_cohnii	0.000175083260945871	0.000709251928972283	0.00150379736610525	-3.36492723988733e-05	0.000221702652449323	0.00051523718721477	78	0.000616043121362158
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus.s__Anaerococcus_octavius	0.000388729221744349	0.00120722635484023	-9.49236392402044e-05	0.000246438258302037	0.000791941707550403	0.000507882380639363	79	0.000503909043736729
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	0.000479555018970033	0.000322037395855186	0.000485274471432692	0.000198388812595304	0.000932290279780601	0.000483509195726763	80	0.000277844375571774
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia.s__Abiotrophia_defectiva	0.000254208438341848	0.000612360848949577	0.000327992638531201	0.000494555693805415	0.000475258513293828	0.000432875226584374	81	0.000142072244089369
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_DT1	0.000220365055137315	0.000655146282778656	0.00039073213766449	0.00059469552269446	0.000290079162194074	0.000430203632093799	82	0.000188998592909308
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_melonis	0.000542784236562498	0.000339636912120584	0.00105168455956866	-0.000312710758192475	0.000367210225981678	0.000397721035208188	83	0.00048931830935755
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_hadale	0.000535675796419257	0.000224025300966751	0.000599066602343823	0.000323325150707027	0.000281281779629091	0.00039267492601319	84	0.000164853945524615
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_amycolatum	0.000215481366297224	0.000508663721670152	0.000271628252293645	0.000731597841917535	0.000221580881114527	0.000389790412658617	85	0.000225612260626367
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__P1virus.s__Escherichia_virus_P1	6.12183352394138e-05	0.000213714400687717	0.000666432747330636	0.000658006557013228	0.000332209613584492	0.000386316330771097	86	0.000269577658418495
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Janibacter.s__Janibacter_hoylei	0.000415554801865485	0.000579547592727783	0.000386824082779554	0.000263533363105524	0.000283746513277237	0.000385841270751117	87	0.000126281988819456
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sp_WN007	4.98458184230473e-05	0.0001087749155086	0.00058792801067101	0.000679175477620354	0.000372237194522671	0.000359592283349136	88	0.000279858330568992
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.s__Aerococcus_viridans	0.000759203412797099	7.21781386791998e-06	0.000221825060539781	0.000188781379050195	0.000557744837659026	0.000346954500782804	89	0.000304334873645559
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_glucuronolyticum	0.000983464337194484	-3.36199505319712e-08	0.00039976240728778	0.000299446797140194	4.69823354619425e-06	0.000337467631043624	90	0.000402268732829561
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__Alloprevotella_tannerae	0.000433937317731237	0.000118568606545008	0.000115222178211426	0.000869805064213685	0.000114162651060401	0.000330339163552351	91	0.000331515612858643
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	8.25947926446735e-05	0.000253917690421065	0.000513560231570204	0.000776292283266086	3.25289855072453e-06	0.000325923579290551	92	0.000318806209730481
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	0.000470163109822766	0.000164934595703994	0.000302073175584518	0.000541980534168804	0.000140903495245205	0.000324010982105057	93	0.000179015422431119
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_sanguinis	0.000801831991240458	-7.54371136409393e-05	0.000113389967864504	0.00022144428670583	0.000556449034486927	0.000323535633331356	94	0.000352412810147384
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_appendicis	0.0002405906702541	0	0.000479638136095748	0.000417973808439191	0.000444605955502372	0.000316561714058282	95	0.000199534820509147
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_afermentans	0.000112844172369903	0.000254449008757969	0.000523481289849665	0.000236566835866551	0.000430694193868363	0.00031160710014249	96	0.000163918576041736
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica	3.42808764845319e-05	0.000597655816828716	0.000216447314597545	1.27765007792209e-05	0.000607511357028306	0.000293734373143664	97	0.000292852766735379
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_endodontalis	0.000235574029604285	0.000169968842105212	0.000239767227384305	0.000588458633582775	0.000232362576300383	0.000293226261795392	98	0.000167511627438742
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.s__Aerococcus_urinaeequi	0.000318464178142136	0.00053696105820109	-3.23410291604111e-05	0.000152562186190069	0.000489265112786665	0.00029298230123191	99	0.000236777838923351
