species	1	2	3	4	5	mean	rank	sd
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_sp_MD27	0.557465998823785	0.370823012593902	0.57602803039325	0.399424400388493	0.444510878336182	0.469650464107122	17	0.0926799853221804
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	0.501899034161421	0.398166434712816	0.28198078609604	0.501939038382042	0.584890657013745	0.453775190073213	18	0.116653951106875
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	0.639156634852267	0.3687710965977	0.437962990750261	0.442613880214438	0.256271802908946	0.428955281064722	19	0.139547505340086
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_haemolyticus	0.476458321565946	0.0454994878462438	0.590481934990278	0.653722696196864	0.276946518278386	0.408621791775543	20	0.248468078972788
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Retroviridae_unclassified.s__Human_endogenous_retrovirus_K	0.491672014037259	0.303764684081891	0.164595577611685	0.554344410606209	0.498573886376156	0.40259011454264	21	0.163237327962571
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Alphapapillomavirus.s__Alphapapillomavirus_2	0.135683723961876	0.549803793035649	0.655758481930382	0.302372664439713	0.239578454228304	0.376639423519185	22	0.218090725155074
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	0.321616844269859	0.109214375557219	0.478679695226106	0.775009470031959	0.15380130819731	0.367664338656491	23	0.270605162742723
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_414	0.392431149006509	0.186821844936722	0.203495331201995	0.554785230206211	0.403244884307204	0.348155687931728	24	0.15382305699728
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	0.157338553804666	0.265994428209586	0.400592143147821	0.402660868318401	0.45031295274327	0.335379789244749	25	0.120935971300605
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	0.240203333837576	0.367848233500125	0.19027656646672	0.488945638709519	0.308773247203447	0.319209403943478	26	0.116351487092003
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	0.541373465220132	0.239528878483046	0.256194488132164	0.190835670636948	0.367739114662552	0.319134323426968	27	0.140099657311686
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	0.317683898823019	0.138660924175814	0.441957093823436	0.258830902324446	0.420277925852327	0.315482148999808	28	0.123953644071763
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_asaccharolytica	0.231903185726819	0.245539602636031	0.198203939783266	0.4096898101786	0.405557663976671	0.298178840460277	29	0.101394330021123
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Microbacterium_phage_Min1	0.0416748897369417	0.585919894638382	0.0719861293684713	0.168859228256287	0.500098246692733	0.273707677738563	30	0.252117608090134
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	0.19901729676141	0.333267815488113	0.336344401130491	0.284680660634164	0.197262953860356	0.270114625574907	31	0.0688278181038073
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	0.309599493581189	0.232418485301817	0.341035875652799	0.304216663022219	0.130243438042614	0.263502791120127	32	0.0844366534613933
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Polyomaviridae.g__Deltapolyomavirus.s__Human_polyomavirus_6	0.0977130204435674	0.265508196840684	0.640507443691053	0.245295752169251	0.0438264545440007	0.258570173537711	33	0.233500703056227
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	0.374066611570576	0.164508855216491	0.227365506250844	0.316851248300792	0.17617100946423	0.251792646160587	34	0.0909908259000589
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.s__Rhodococcus_erythropolis	0.446969802021681	0.364111294444699	0.143440818201936	0.163466859607483	0.137769837351379	0.251151722325436	35	0.144265650040585
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	0.298357122994955	0.147364910255834	0.207061529707347	0.273812276708915	0.222957131426337	0.229910594218678	36	0.059153413599167
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_avidum	0.256563216451128	0.169255291405605	0.0831563580236125	0.247066326760921	0.327824583046961	0.216773155137646	37	0.0934675621695775
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Chryseobacterium.s__Chryseobacterium_haifense	0.124732002663598	0.203780571055995	0.280575725968016	0.276388284104223	0.168908151344855	0.210876947027337	38	0.0677907531928567
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	0.191940672115744	0.255612463845178	0.444022605299584	0.145304306433496	0.00411734806129655	0.20819947915106	39	0.161035870019377
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_kristinae	0.188294263401713	0.0109216609725741	0.328944642504323	0.321613636685946	0.109864899827836	0.191927820678478	40	0.137024428392604
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Staphylococcus_phage_StB20	0.306007809683666	0.25828534358233	0.258180987584994	0.027698968770636	0.105159427804371	0.191066507485199	41	0.118641484483022
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4	0.206834607089162	0.359715052606704	-0.0251145103987982	0.135777827090583	0.262020657748369	0.187846726827204	42	0.144451282368832
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.s__Sphingomonas_melonis	0.287675460215481	0.221719055472269	0.0890498292114252	0.24264387950326	0.0925245699783192	0.186722558876151	43	0.0907698468601568
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	0.295013873508815	0.30880723342323	0.0749719650896983	-2.8277935322194e-05	0.204654649567273	0.176683888730739	44	0.135843137690738
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	0.192006980384843	0.226050780812699	0.126043267631445	0.299609416049876	0.0358373289751678	0.175909554770806	45	0.100226992837826
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_ul36	0.174577101821282	0.26914004295386	0.263690699374205	0.135316840971216	0	0.168544937024113	46	0.110363015324542
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_sanguinis	0.0713009412709834	0.0981945426792801	0.219608163978063	0.181277475353965	0.251194709175787	0.164315166491616	47	0.0773250823095515
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Alkanindiges.s__Alkanindiges_sp_H1	0.171506304561912	0.253833005764344	0.191744042440498	0	0.203201603127973	0.164056991178946	48	0.0966033059367067
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	0.241492544489635	0.103420907114679	0.0227631804200092	0.300316482907639	0.150084938673844	0.163615610721161	49	0.109997538404035
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica	0.12687171909522	0.244295946709351	0.124673883943296	0.2000293337123	0.0846508936907492	0.156104355430183	50	0.0645274733136303
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Luteimonas.s__Luteimonas_sp_83_4	0.0422394040824147	0.147350878205629	0.0844357737422643	0.179354099387023	0.25248730672674	0.141173492428814	51	0.0819966564180718
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	-0.0256664938195717	0.242600304756664	0.16389948941337	-0.0121181521529597	0.276719999654287	0.129087029570358	52	0.141226963791231
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	0.0814053721500626	0.0710231793768128	0.124018718402033	0.168839052693784	0.160051650443126	0.121067594613164	53	0.0444075256425645
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_aeria	0.0123662410155295	0.0895014315349985	0.178068073478945	0.146807817333527	0.175630171418925	0.120474746956385	54	0.0701771651394194
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Murine_osteosarcoma_virus	0.106045626564034	0.12983552506393	0.106626242551317	0.142775996662309	0.109486645399409	0.1189540072482	55	0.0165387849032583
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	0.108076062351179	0.122923122564191	0.0823163531334275	0.0909476538455031	0.164048289308731	0.113662296240606	56	0.0322266983227418
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Rhizobium_phage_RR1_A	0.0993032521009068	0.10361371847089	0.191571032082674	0	0.168769347177317	0.112651469966358	57	0.0747123199096943
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	0.126419408818988	0.0405781379840169	0.0202700869107558	0.169665546209496	0.197628588230537	0.110912353630759	58	0.0780625296617258
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_segnis	0.142754028849395	0.0976885012027295	0.0810709397197559	0.0810986931745254	0.151043108544895	0.11073105429826	59	0.0338320854756006
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	0.154228868129599	0.162875793909865	0.0775701861535105	0.0479368766708985	0.104961281420482	0.109514601256871	60	0.0491929290811434
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia.s__Finegoldia_magna	0.130389074107951	0.121436455874453	0.154539298877556	0.0605970110394198	0.0680552828605686	0.107003424551989	61	0.0408820660636179
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	0.152629894832215	0.0394298331078272	0.243369098745065	0.0256834408078947	0.0721156076511724	0.106645575028835	62	0.0909299474758806
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_denticola	0.227013080831255	0.0310482637951218	0.0346973334165823	0.0788489574626664	0.120077501308821	0.0983370273628894	63	0.0806035795732453
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_palustris	0.0298079922328214	0.0504805529565923	0.149960159050462	0.204624774833801	0.0527762197831534	0.0975299397713661	64	0.0758634200744128
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus.s__Anaerococcus_nagyae	0.211904241781596	-0.0119695581405296	0.0394731716897709	0.0200846838247805	0.225194017756181	0.0969373113823598	65	0.112623640677338
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Nocardiaceae.g__Rhodococcus.s__Rhodococcus_qingshengii	0.0533941349474965	0.189432144681241	0.0612189113236569	0.126524667771528	0.0524961516163031	0.0966132020680451	66	0.0603676436698351
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_auricularis	0.102898359435034	0.0728837180382828	0.0865561949303767	0.13319476782086	0.0597216942513693	0.0910509468951844	67	0.0284966484735001
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_pallens	0.189136042625479	0.0583098976136143	0.0692819113350741	0.0235498149279694	0.104460419194229	0.088947617139273	68	0.0630092255260693
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_appendicis	0.0327523720033028	0	0.160087394645685	0.109415356429315	0.139669410345493	0.0883849066847594	69	0.0691384436415985
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_kefirresidentii	0.0584928779757704	0.163269402354486	0.0725632376893012	0.055397573150983	0.0898327701203867	0.0879111722581854	70	0.0442738202624088
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_morbillorum	0.0501855660099656	0.0419998337741835	0.158000743527366	0.124431928408817	0.0444080579834976	0.0838052259407658	71	0.0538182426656812
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_warneri	0.101584215780462	0.0349711070250073	0.15634792342908	0.0397491567326135	0.0827249982822731	0.0830754802498873	72	0.0497562762143643
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_glucuronolyticum	0.11595239600187	0.170575890109021	0.0442185764388673	0.0065621971239057	0.0750877678925948	0.0824793655132517	73	0.0635676442228699
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Gordoniaceae.g__Gordonia.s__Gordonia_sputi	0.0337615161869658	0.0710796818829833	0.150361842526753	0.0532939207354726	0.103551921726286	0.0824097766116921	74	0.045845476642984
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_nigrescens	0.0600301453670543	0.034414185541359	0.111203462878991	0.0500219317571555	0.153626850860594	0.0818593152810307	75	0.0493782091266193
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Gordoniaceae.g__Gordonia.s__Gordonia_terrae	0.0694471472079468	0.0979933576887455	0.0571809230822637	0.0164671673536073	0.16256780538775	0.0807312801440627	76	0.0543300638498656
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius	0.0341451709699886	0.102046093630334	0.131893008398885	0.0541922293659506	0.0808458607473096	0.0806244726224936	77	0.0385564086295589
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_aloeverae	0.0244868577602495	0.238187359595267	0.0912751889885067	0.0301901090509277	0.0145378916367834	0.0797354814063469	78	0.0935388189484235
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sp_WN007	0.0817310932326847	0.0268787424299042	0.118346439901337	0.00628458485399649	0.1572332748843	0.0780948270604446	79	0.0626021303602542
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	0.0418171591323047	0.0244562986354184	0.0330458339830034	0.206434900930005	0.0649830736016952	0.0741474532564854	80	0.0754780705554012
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__P1virus.s__Escherichia_virus_P1	0.0499646491564622	-0.0343933826161501	0.196524878062347	0.0472666846365073	0.108862259951341	0.0736450178381014	81	0.0855403216134043
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Acinetobacter_phage_Bphi_B1251	0.076565364378561	0.0252683828517809	0.0843260001934226	0.0899041910154606	0.0854609330682598	0.072304974301497	82	0.0267297053964705
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	0.0996548003050468	0.0325843177738425	0.108789253957019	0.0472969343289755	0.0693816015491289	0.0715413815828025	83	0.0327409491375516
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_intermedia	0.156340118690041	0.0301170349139116	-0.0201367885196117	0.114604436562682	0.074559988799099	0.0710969580892243	84	0.0692355405802762
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_rhizophila	0.0349055014764788	0.103776912581941	0.0690716310520886	0.0677590777552233	0.0697009952088625	0.0690428236149188	85	0.024361320378319
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Propionibacterium_humerusii	0.0201766710330738	0.0958551210627554	0.0742154657455439	0.0735181291033063	0.0681179431480432	0.0663766660185445	86	0.0279235481746313
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Tsukamurellaceae.g__Tsukamurella.s__Tsukamurella_tyrosinosolvens	0.0190429417372589	0.178205966664386	0.0161600214330167	0.0458493960376262	0.0684895093111904	0.0655495670366956	87	0.0665026273667512
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	0.0515987714194117	-0.0133706841723921	0.0386770466342275	0.20078167866526	0.0390093773736086	0.0633392379840232	88	0.08079734063122
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_subflava	0.128823164221858	-0.0137662072113147	0.0305707044728846	0.153097805500283	0.0145163540327688	0.062648364203296	89	0.0737310297123067
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Dolosigranulum.s__Dolosigranulum_pigrum	0.027531650890286	0.0680713688554764	0.123647227257103	0.0084559148087373	0.0831235484760017	0.0621659420575208	90	0.0456572691747223
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_periodonticum	0.0928727228327408	0.0165096850305662	0.105501195841576	0.0222552010108764	0.0690140590638036	0.0612305727559126	91	0.0404374015936649
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_naeslundii	0.130225849891618	0.0312215310681465	0.0165440723117704	0.0286070319182132	0.086512106803542	0.0586221183986581	92	0.0482887289693887
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga.s__Capnocytophaga_leadbetteri	0.0449114671604727	0.068452018806413	-0.00562865697302689	0.128035451670413	0.0559587373207609	0.0583458035970066	93	0.0480564608574592
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_singulare	0.0984928397473989	0.0722650139525719	0.072637388542429	0.0530249970394712	-0.00792894804445784	0.0576982582474826	94	0.0400884504611293
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Gammapapillomavirus.s__Gammapapillomavirus_11	0.0433949296395741	0	0.0934555634052816	0.0651117482926868	0.0820905205612187	0.0568105523797522	95	0.036940023257645
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_elongata	0.117810340346148	0.0585725357216458	-0.0175490166852756	0.150588157185762	-0.0422347250940637	0.0534374582948434	96	0.0833677718954816
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	0.0363371710661011	0.0696467293240692	0.0933137472447008	0.0611445752811097	-0.00146859712984279	0.0517947251572276	97	0.0360758244006582
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Lymphocryptovirus.s__Human_gammaherpesvirus_4	0.106560716680419	0.0360299611378493	0.0243288127924735	0.0199037981750092	0.0718864579655939	0.0517419493502689	98	0.0368202151634542
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus.s__Anaerococcus_octavius	-0.00267856221587623	0.0405513260334156	0.108425503229544	0.0179843235567643	0.0879859300234379	0.0504537041254571	99	0.0467566919413157
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Rhizobium_phage_RR1_B	0.0218953476542707	0.125293440447746	0.0812245187591122	-0.0265724832760463	0.047673214761982	0.0499028076694129	100	0.0576685705617222
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus.s__Human_betaherpesvirus_7	0.095535023403234	0.0129583288417077	0.0422160883028787	0.0713979292503816	0.0233338468609237	0.0490882433318251	101	0.0341720340270078
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_otitidis	0.0164924289640288	0.0306720294840949	0.0333711923392506	0.127615423317842	0.0354121661667706	0.0487126480543974	102	0.0447256007863701
